MCC,MNC,LAC_TAC,ENB_GNB,CI,ECI_NCI,CGI_ECGI_NCGI,PARAGON_ID,CELL_IDENTIFIER,TECNOLOGIA,BANDA,LATITUDE,LONGITUDE,AZIMUTE,NOME,MORADA,MORADA1,FREGUESIA,Concelho,Concelho_CD,Distrito,Distrito_CD,CP4,CP3,DESIGNACAO_POSTAL,DATA,DICOFRE
268,2,20901,501216,53,128311349,268-02-128311349,268-02-20901-128311349,,4,900,37.125909,-8.418738,240,FACX01216,PORCHES OE:53,,UNIAO DAS FREGUESIAS DE LAGOA E CARVOEIRO,LAGOA (ALGARVE),806,FARO,8,,,,6/1/2025,80608
268,2,20902,,12191,,268-02-20902-12191,268-02-20902-12191,,2,900,37.060315,-8.026115,0,FACX01219,QUINTA DO :12191,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,,12192,,268-02-20902-12192,268-02-20902-12192,,2,900,37.060315,-8.026115,0,FACX01219,QUINTA DO :12192,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,,12193,,268-02-20902-12193,268-02-20902-12193,,2,900,37.060315,-8.026115,0,FACX01219,QUINTA DO :12193,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101219,181,25912245,268-02-25912245,268-02-20902-25912245,,4,1800,37.060315,-8.026115,1,FACX01219,QUINTA DO :181,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101219,182,25912246,268-02-25912246,268-02-20902-25912246,,4,1800,37.060315,-8.026115,120,FACX01219,QUINTA DO :182,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101219,183,25912247,268-02-25912247,268-02-20902-25912247,,4,1800,37.060315,-8.026115,240,FACX01219,QUINTA DO :183,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101219,51,25912115,268-02-25912115,268-02-20902-25912115,,4,900,37.060315,-8.026115,1,FACX01219,QUINTA DO :51,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,501219,51,128312115,268-02-128312115,268-02-20902-128312115,,4,900,37.060315,-8.026115,1,FACX01219,QUINTA DO :51,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101219,52,25912116,268-02-25912116,268-02-20902-25912116,,4,900,37.060315,-8.026115,120,FACX01219,QUINTA DO :52,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,501219,52,128312116,268-02-128312116,268-02-20902-128312116,,4,900,37.060315,-8.026115,120,FACX01219,QUINTA DO :52,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101219,53,25912117,268-02-25912117,268-02-20902-25912117,,4,900,37.060315,-8.026115,240,FACX01219,QUINTA DO :53,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,501219,53,128312117,268-02-128312117,268-02-20902-128312117,,4,900,37.060315,-8.026115,240,FACX01219,QUINTA DO :53,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101219,91,25912155,268-02-25912155,268-02-20902-25912155,,4,2600,37.060315,-8.026115,1,FACX01219,QUINTA DO :91,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101219,92,25912156,268-02-25912156,268-02-20902-25912156,,4,2600,37.060315,-8.026115,120,FACX01219,QUINTA DO :92,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101219,93,25912157,268-02-25912157,268-02-20902-25912157,,4,2600,37.060315,-8.026115,240,FACX01219,QUINTA DO :93,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20900,101220,181,25912501,268-02-25912501,268-02-20900-25912501,,4,1800,37.089478,-8.833103,1,FACX01220,BUDENS DIG:181,,BUDENS,VILA DO BISPO,815,FARO,8,,,,6/1/2025,81502
268,2,20900,101220,182,25912502,268-02-25912502,268-02-20900-25912502,,4,1800,37.089478,-8.833103,120,FACX01220,BUDENS DIG:182,,BUDENS,VILA DO BISPO,815,FARO,8,,,,6/1/2025,81502
268,2,20900,101220,183,25912503,268-02-25912503,268-02-20900-25912503,,4,1800,37.089478,-8.833103,240,FACX01220,BUDENS DIG:183,,BUDENS,VILA DO BISPO,815,FARO,8,,,,6/1/2025,81502
268,2,20900,501220,51,128312371,268-02-128312371,268-02-20900-128312371,,4,900,37.089478,-8.833103,1,FACX01220,BUDENS DIG:51,,BUDENS,VILA DO BISPO,815,FARO,8,,,,6/1/2025,81502
268,2,20900,501220,52,128312372,268-02-128312372,268-02-20900-128312372,,4,900,37.089478,-8.833103,120,FACX01220,BUDENS DIG:52,,BUDENS,VILA DO BISPO,815,FARO,8,,,,6/1/2025,81502
268,2,20900,501220,53,128312373,268-02-128312373,268-02-20900-128312373,,4,900,37.089478,-8.833103,240,FACX01220,BUDENS DIG:53,,BUDENS,VILA DO BISPO,815,FARO,8,,,,6/1/2025,81502
268,2,20900,101220,91,25912411,268-02-25912411,268-02-20900-25912411,,4,2600,37.089478,-8.833103,1,FACX01220,BUDENS DIG:91,,BUDENS,VILA DO BISPO,815,FARO,8,,,,6/1/2025,81502
268,2,20900,101220,92,25912412,268-02-25912412,268-02-20900-25912412,,4,2600,37.089478,-8.833103,120,FACX01220,BUDENS DIG:92,,BUDENS,VILA DO BISPO,815,FARO,8,,,,6/1/2025,81502
268,2,20900,101220,93,25912413,268-02-25912413,268-02-20900-25912413,,4,2600,37.089478,-8.833103,240,FACX01220,BUDENS DIG:93,,BUDENS,VILA DO BISPO,815,FARO,8,,,,6/1/2025,81502
268,2,20902,,12211,,268-02-20902-12211,268-02-20902-12211,,2,900,37.086928,-8.026873,0,FACX01221,ALMANCIL D:12211,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,,12212,,268-02-20902-12212,268-02-20902-12212,,2,900,37.086928,-8.026873,0,FACX01221,ALMANCIL D:12212,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101221,181,25912757,268-02-25912757,268-02-20902-25912757,,4,1800,37.086928,-8.026873,1,FACX01221,ALMANCIL D:181,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101221,182,25912758,268-02-25912758,268-02-20902-25912758,,4,1800,37.086928,-8.026873,120,FACX01221,ALMANCIL D:182,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101221,183,25912759,268-02-25912759,268-02-20902-25912759,,4,1800,37.086928,-8.026873,240,FACX01221,ALMANCIL D:183,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101221,51,25912627,268-02-25912627,268-02-20902-25912627,,4,900,37.086928,-8.026873,1,FACX01221,ALMANCIL D:51,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,501221,51,128312627,268-02-128312627,268-02-20902-128312627,,4,900,37.086928,-8.026873,1,FACX01221,ALMANCIL D:51,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101221,52,25912628,268-02-25912628,268-02-20902-25912628,,4,900,37.086928,-8.026873,120,FACX01221,ALMANCIL D:52,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,501221,52,128312628,268-02-128312628,268-02-20902-128312628,,4,900,37.086928,-8.026873,120,FACX01221,ALMANCIL D:52,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101221,53,25912629,268-02-25912629,268-02-20902-25912629,,4,900,37.086928,-8.026873,240,FACX01221,ALMANCIL D:53,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,501221,53,128312629,268-02-128312629,268-02-20902-128312629,,4,900,37.086928,-8.026873,240,FACX01221,ALMANCIL D:53,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101221,91,25912667,268-02-25912667,268-02-20902-25912667,,4,2600,37.086928,-8.026873,1,FACX01221,ALMANCIL D:91,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101221,92,25912668,268-02-25912668,268-02-20902-25912668,,4,2600,37.086928,-8.026873,120,FACX01221,ALMANCIL D:92,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,101221,93,25912669,268-02-25912669,268-02-20902-25912669,,4,2600,37.086928,-8.026873,240,FACX01221,ALMANCIL D:93,,ALMANCIL,LOULE,808,FARO,8,,,,6/1/2025,80801
268,2,20902,,12221,,268-02-20902-12221,268-02-20902-12221,,2,900,37.115955,-8.026271,0,FACX01222,AREEIRO A2:12221,,LOULE (SAO CLEMENTE),LOULE,808,FARO,8,,,,6/1/2025,80808
268,2,20902,,12222,,268-02-20902-12222,268-02-20902-12222,,2,900,37.115955,-8.026271,0,FACX01222,AREEIRO A2:12222,,LOULE (SAO CLEMENTE),LOULE,808,FARO,8,,,,6/1/2025,80808
268,2,20902,,12223,,268-02-20902-12223,268-02-20902-12223,,2,900,37.115955,-8.026271,0,FACX01222,AREEIRO A2:12223,,LOULE (SAO CLEMENTE),LOULE,808,FARO,8,,,,6/1/2025,80808
268,2,20902,501222,181,128313013,268-02-128313013,268-02-20902-128313013,,4,1800,37.115955,-8.026271,1,FACX01222,AREEIRO A2:181,,LOULE (SAO CLEMENTE),LOULE,808,FARO,8,,,,6/1/2025,80808
268,2,20902,501222,182,128313014,268-02-128313014,268-02-20902-128313014,,4,1800,37.115955,-8.026271,120,FACX01222,AREEIRO A2:182,,LOULE (SAO CLEMENTE),LOULE,808,FARO,8,,,,6/1/2025,80808
268,2,20902,501222,183,128313015,268-02-128313015,268-02-20902-128313015,,4,1800,37.115955,-8.026271,240,FACX01222,AREEIRO A2:183,,LOULE (SAO CLEMENTE),LOULE,808,FARO,8,,,,6/1/2025,80808
268,2,20902,501222,51,128312883,268-02-128312883,268-02-20902-128312883,,4,900,37.115955,-8.026271,1,FACX01222,AREEIRO A2:51,,LOULE (SAO CLEMENTE),LOULE,808,FARO,8,,,,6/1/2025,80808
268,2,20902,501222,52,128312884,268-02-128312884,268-02-20902-128312884,,4,900,37.115955,-8.026271,120,FACX01222,AREEIRO A2:52,,LOULE (SAO CLEMENTE),LOULE,808,FARO,8,,,,6/1/2025,80808
268,2,20902,501222,53,128312885,268-02-128312885,268-02-20902-128312885,,4,900,37.115955,-8.026271,240,FACX01222,AREEIRO A2:53,,LOULE (SAO CLEMENTE),LOULE,808,FARO,8,,,,6/1/2025,80808
268,2,20901,101223,181,25913269,268-02-25913269,268-02-20901-25913269,,4,1800,37.101248,-8.359282,1,FACX01223,FORTE SANT:181,,ARMACAO DE PERA,SILVES,813,FARO,8,,,,6/1/2025,81303
268,2,20901,101223,182,25913270,268-02-25913270,268-02-20901-25913270,,4,1800,37.101248,-8.359282,120,FACX01223,FORTE SANT:182,,ARMACAO DE PERA,SILVES,813,FARO,8,,,,6/1/2025,81303
268,2,20901,101223,183,25913271,268-02-25913271,268-02-20901-25913271,,4,1800,37.101248,-8.359282,240,FACX01223,FORTE SANT:183,,ARMACAO DE PERA,SILVES,813,FARO,8,,,,6/1/2025,81303
268,2,20901,501223,51,128313139,268-02-128313139,268-02-20901-128313139,,4,900,37.101248,-8.359282,1,FACX01223,FORTE SANT:51,,ARMACAO DE PERA,SILVES,813,FARO,8,,,,6/1/2025,81303
268,2,20901,501223,52,128313140,268-02-128313140,268-02-20901-128313140,,4,900,37.101248,-8.359282,120,FACX01223,FORTE SANT:52,,ARMACAO DE PERA,SILVES,813,FARO,8,,,,6/1/2025,81303
268,2,20901,501223,53,128313141,268-02-128313141,268-02-20901-128313141,,4,900,37.101248,-8.359282,240,FACX01223,FORTE SANT:53,,ARMACAO DE PERA,SILVES,813,FARO,8,,,,6/1/2025,81303
268,2,20901,101223,91,25913179,268-02-25913179,268-02-20901-25913179,,4,2600,37.101248,-8.359282,1,FACX01223,FORTE SANT:91,,ARMACAO DE PERA,SILVES,813,FARO,8,,,,6/1/2025,81303
268,2,20901,101223,92,25913180,268-02-25913180,268-02-20901-25913180,,4,2600,37.101248,-8.359282,120,FACX01223,FORTE SANT:92,,ARMACAO DE PERA,SILVES,813,FARO,8,,,,6/1/2025,81303
268,2,20901,101223,93,25913181,268-02-25913181,268-02-20901-25913181,,4,2600,37.101248,-8.359282,240,FACX01223,FORTE SANT:93,,ARMACAO DE PERA,SILVES,813,FARO,8,,,,6/1/2025,81303
268,2,20903,,12241,,268-02-20903-12241,268-02-20903-12241,,2,900,37.054838,-7.751392,0,FACX01224,FUZETA VDF:12241,,UNIAO DAS FREGUESIAS DE MONCARAPACHO E FUSETA,OLHAO,810,FARO,8,,,,6/1/2025,81006
268,2,20903,,12242,,268-02-20903-12242,268-02-20903-12242,,2,900,37.054838,-7.751392,0,FACX01224,FUZETA VDF:12242,,UNIAO DAS FREGUESIAS DE MONCARAPACHO E FUSETA,OLHAO,810,FARO,8,,,,6/1/2025,81006
268,2,20903,,12243,,268-02-20903-12243,268-02-20903-12243,,2,900,37.054838,-7.751392,0,FACX01224,FUZETA VDF:12243,,UNIAO DAS FREGUESIAS DE MONCARAPACHO E FUSETA,OLHAO,810,FARO,8,,,,6/1/2025,81006
268,2,20903,101224,181,25913525,268-02-25913525,268-02-20903-25913525,,4,1800,37.054838,-7.751392,1,FACX01224,FUZETA VDF:181,,UNIAO DAS FREGUESIAS DE MONCARAPACHO E FUSETA,OLHAO,810,FARO,8,,,,6/1/2025,81006
268,2,20903,101224,182,25913526,268-02-25913526,268-02-20903-25913526,,4,1800,37.054838,-7.751392,120,FACX01224,FUZETA VDF:182,,UNIAO DAS FREGUESIAS DE MONCARAPACHO E FUSETA,OLHAO,810,FARO,8,,,,6/1/2025,81006
268,2,20903,101224,183,25913527,268-02-25913527,268-02-20903-25913527,,4,1800,37.054838,-7.751392,240,FACX01224,FUZETA VDF:183,,UNIAO DAS FREGUESIAS DE MONCARAPACHO E FUSETA,OLHAO,810,FARO,8,,,,6/1/2025,81006
268,2,20903,101224,51,25913395,268-02-25913395,268-02-20903-25913395,,4,900,37.054838,-7.751392,1,FACX01224,FUZETA VDF:51,,UNIAO DAS FREGUESIAS DE MONCARAPACHO E FUSETA,OLHAO,810,FARO,8,,,,6/1/2025,81006
268,2,20903,501224,51,128313395,268-02-128313395,268-02-20903-128313395,,4,900,37.054838,-7.751392,1,FACX01224,FUZETA VDF:51,,UNIAO DAS FREGUESIAS DE MONCARAPACHO E FUSETA,OLHAO,810,FARO,8,,,,6/1/2025,81006
268,2,20903,101224,52,25913396,268-02-25913396,268-02-20903-25913396,,4,900,37.054838,-7.751392,120,FACX01224,FUZETA VDF:52,,UNIAO DAS FREGUESIAS DE MONCARAPACHO E FUSETA,OLHAO,810,FARO,8,,,,6/1/2025,81006
268,2,20903,501224,52,128313396,268-02-128313396,268-02-20903-128313396,,4,900,37.054838,-7.751392,120,FACX01224,FUZETA VDF:52,,UNIAO DAS FREGUESIAS DE MONCARAPACHO E FUSETA,OLHAO,810,FARO,8,,,,6/1/2025,81006
268,2,20903,101224,53,25913397,268-02-25913397,268-02-20903-25913397,,4,900,37.054838,-7.751392,240,FACX01224,FUZETA VDF:53,,UNIAO DAS FREGUESIAS DE MONCARAPACHO E FUSETA,OLHAO,810,FARO,8,,,,6/1/2025,81006
268,2,20903,501224,53,128313397,268-02-128313397,268-02-20903-128313397,,4,900,37.054838,-7.751392,240,FACX01224,FUZETA VDF:53,,UNIAO DAS FREGUESIAS DE MONCARAPACHO E FUSETA,OLHAO,810,FARO,8,,,,6/1/2025,81006
268,2,20903,101224,91,25913435,268-02-25913435,268-02-20903-25913435,,4,2600,37.054838,-7.751392,1,FACX01224,FUZETA VDF:91,,UNIAO DAS FREGUESIAS DE MONCARAPACHO E FUSETA,OLHAO,810,FARO,8,,,,6/1/2025,81006
268,2,20903,101224,92,25913436,268-02-25913436,268-02-20903-25913436,,4,2600,37.054838,-7.751392,120,FACX01224,FUZETA VDF:92,,UNIAO DAS FREGUESIAS DE MONCARAPACHO E FUSETA,OLHAO,810,FARO,8,,,,6/1/2025,81006
268,2,20903,101224,93,25913437,268-02-25913437,268-02-20903-25913437,,4,2600,37.054838,-7.751392,240,FACX01224,FUZETA VDF:93,,UNIAO DAS FREGUESIAS DE MONCARAPACHO E FUSETA,OLHAO,810,FARO,8,,,,6/1/2025,81006
268,2,20903,,12251,,268-02-20903-12251,268-02-20903-12251,,2,900,37.141281,-7.600088,0,FACX01225,CABANAS NO:12251,,UNIAO DAS FREGUESIAS DE CONCEICAO E CABANAS DE TAVIRA,TAVIRA,814,FARO,8,,,,6/1/2025,81410
268,2,20903,,12252,,268-02-20903-12252,268-02-20903-12252,,2,900,37.141281,-7.600088,0,FACX01225,CABANAS NO:12252,,UNIAO DAS FREGUESIAS DE CONCEICAO E CABANAS DE TAVIRA,TAVIRA,814,FARO,8,,,,6/1/2025,81410
268,2,20903,,12253,,268-02-20903-12253,268-02-20903-12253,,2,900,37.141281,-7.600088,0,FACX01225,CABANAS NO:12253,,UNIAO DAS FREGUESIAS DE CONCEICAO E CABANAS DE TAVIRA,TAVIRA,814,FARO,8,,,,6/1/2025,81410
268,2,20903,101225,181,25913781,268-02-25913781,268-02-20903-25913781,,4,1800,37.141281,-7.600088,1,FACX01225,CABANAS NO:181,,UNIAO DAS FREGUESIAS DE CONCEICAO E CABANAS DE TAVIRA,TAVIRA,814,FARO,8,,,,6/1/2025,81410
268,2,20903,101225,182,25913782,268-02-25913782,268-02-20903-25913782,,4,1800,37.141281,-7.600088,120,FACX01225,CABANAS NO:182,,UNIAO DAS FREGUESIAS DE CONCEICAO E CABANAS DE TAVIRA,TAVIRA,814,FARO,8,,,,6/1/2025,81410
268,2,20903,101225,183,25913783,268-02-25913783,268-02-20903-25913783,,4,1800,37.141281,-7.600088,240,FACX01225,CABANAS NO:183,,UNIAO DAS FREGUESIAS DE CONCEICAO E CABANAS DE TAVIRA,TAVIRA,814,FARO,8,,,,6/1/2025,81410
268,2,20903,101225,51,25913651,268-02-25913651,268-02-20903-25913651,,4,900,37.141281,-7.600088,1,FACX01225,CABANAS NO:51,,UNIAO DAS FREGUESIAS DE CONCEICAO E CABANAS DE TAVIRA,TAVIRA,814,FARO,8,,,,6/1/2025,81410
268,2,20903,501225,51,128313651,268-02-128313651,268-02-20903-128313651,,4,900,37.141281,-7.600088,1,FACX01225,CABANAS NO:51,,UNIAO DAS FREGUESIAS DE CONCEICAO E CABANAS DE TAVIRA,TAVIRA,814,FARO,8,,,,6/1/2025,81410
268,2,20903,101225,52,25913652,268-02-25913652,268-02-20903-25913652,,4,900,37.141281,-7.600088,120,FACX01225,CABANAS NO:52,,UNIAO DAS FREGUESIAS DE CONCEICAO E CABANAS DE TAVIRA,TAVIRA,814,FARO,8,,,,6/1/2025,81410
268,2,20903,501225,52,128313652,268-02-128313652,268-02-20903-128313652,,4,900,37.141281,-7.600088,120,FACX01225,CABANAS NO:52,,UNIAO DAS FREGUESIAS DE CONCEICAO E CABANAS DE TAVIRA,TAVIRA,814,FARO,8,,,,6/1/2025,81410
268,2,20903,101225,53,25913653,268-02-25913653,268-02-20903-25913653,,4,900,37.141281,-7.600088,240,FACX01225,CABANAS NO:53,,UNIAO DAS FREGUESIAS DE CONCEICAO E CABANAS DE TAVIRA,TAVIRA,814,FARO,8,,,,6/1/2025,81410
268,2,20903,501225,53,128313653,268-02-128313653,268-02-20903-128313653,,4,900,37.141281,-7.600088,240,FACX01225,CABANAS NO:53,,UNIAO DAS FREGUESIAS DE CONCEICAO E CABANAS DE TAVIRA,TAVIRA,814,FARO,8,,,,6/1/2025,81410
268,2,20903,101225,91,25913691,268-02-25913691,268-02-20903-25913691,,4,2600,37.141281,-7.600088,1,FACX01225,CABANAS NO:91,,UNIAO DAS FREGUESIAS DE CONCEICAO E CABANAS DE TAVIRA,TAVIRA,814,FARO,8,,,,6/1/2025,81410
268,2,20903,101225,92,25913692,268-02-25913692,268-02-20903-25913692,,4,2600,37.141281,-7.600088,120,FACX01225,CABANAS NO:92,,UNIAO DAS FREGUESIAS DE CONCEICAO E CABANAS DE TAVIRA,TAVIRA,814,FARO,8,,,,6/1/2025,81410
268,2,20903,101225,93,25913693,268-02-25913693,268-02-20903-25913693,,4,2600,37.141281,-7.600088,240,FACX01225,CABANAS NO:93,,UNIAO DAS FREGUESIAS DE CONCEICAO E CABANAS DE TAVIRA,TAVIRA,814,FARO,8,,,,6/1/2025,81410
268,2,20902,,12261,,268-02-20902-12261,268-02-20902-12261,,2,900,37.149092,-8.149558,0,FACX01226,A22 BOLIQU:12261,,BOLIQUEIME,LOULE,808,FARO,8,,,,6/1/2025,80804
268,2,20902,,12262,,268-02-20902-12262,268-02-20902-12262,,2,900,37.149092,-8.149558,0,FACX01226,A22 BOLIQU:12262,,BOLIQUEIME,LOULE,808,FARO,8,,,,6/1/2025,80804
268,2,20902,,12263,,268-02-20902-12263,268-02-20902-12263,,2,900,37.149092,-8.149558,0,FACX01226,A22 BOLIQU:12263,,BOLIQUEIME,LOULE,808,FARO,8,,,,6/1/2025,80804
268,2,20902,501226,181,128314037,268-02-128314037,268-02-20902-128314037,,4,1800,37.149092,-8.149558,1,FACX01226,A22 BOLIQU:181,,BOLIQUEIME,LOULE,808,FARO,8,,,,6/1/2025,80804
268,2,20902,501226,182,128314038,268-02-128314038,268-02-20902-128314038,,4,1800,37.149092,-8.149558,120,FACX01226,A22 BOLIQU:182,,BOLIQUEIME,LOULE,808,FARO,8,,,,6/1/2025,80804
268,2,20902,501226,183,128314039,268-02-128314039,268-02-20902-128314039,,4,1800,37.149092,-8.149558,240,FACX01226,A22 BOLIQU:183,,BOLIQUEIME,LOULE,808,FARO,8,,,,6/1/2025,80804
268,2,20902,501226,51,128313907,268-02-128313907,268-02-20902-128313907,,4,900,37.149092,-8.149558,1,FACX01226,A22 BOLIQU:51,,BOLIQUEIME,LOULE,808,FARO,8,,,,6/1/2025,80804
268,2,20902,501226,52,128313908,268-02-128313908,268-02-20902-128313908,,4,900,37.149092,-8.149558,120,FACX01226,A22 BOLIQU:52,,BOLIQUEIME,LOULE,808,FARO,8,,,,6/1/2025,80804
268,2,20902,501226,53,128313909,268-02-128313909,268-02-20902-128313909,,4,900,37.149092,-8.149558,240,FACX01226,A22 BOLIQU:53,,BOLIQUEIME,LOULE,808,FARO,8,,,,6/1/2025,80804
268,2,20901,101228,181,25914549,268-02-25914549,268-02-20901-25914549,,4,1800,37.094843,-8.166419,1,FACX01228,AA§OTEIAS P:181,,ALBUFEIRA E OLHOS DE AGUA,ALBUFEIRA,801,FARO,8,,,,6/1/2025,80106
268,2,20901,101228,182,25914550,268-02-25914550,268-02-20901-25914550,,4,1800,37.094843,-8.166419,120,FACX01228,AA§OTEIAS P:182,,ALBUFEIRA E OLHOS DE AGUA,ALBUFEIRA,801,FARO,8,,,,6/1/2025,80106
268,2,20901,101228,183,25914551,268-02-25914551,268-02-20901-25914551,,4,1800,37.094843,-8.166419,240,FACX01228,AA§OTEIAS P:183,,ALBUFEIRA E OLHOS DE AGUA,ALBUFEIRA,801,FARO,8,,,,6/1/2025,80106
268,2,20901,501228,51,128314419,268-02-128314419,268-02-20901-128314419,,4,900,37.094843,-8.166419,1,FACX01228,AA§OTEIAS P:51,,ALBUFEIRA E OLHOS DE AGUA,ALBUFEIRA,801,FARO,8,,,,6/1/2025,80106
268,2,20901,501228,52,128314420,268-02-128314420,268-02-20901-128314420,,4,900,37.094843,-8.166419,120,FACX01228,AA§OTEIAS P:52,,ALBUFEIRA E OLHOS DE AGUA,ALBUFEIRA,801,FARO,8,,,,6/1/2025,80106
268,2,20901,501228,53,128314421,268-02-128314421,268-02-20901-128314421,,4,900,37.094843,-8.166419,240,FACX01228,AA§OTEIAS P:53,,ALBUFEIRA E OLHOS DE AGUA,ALBUFEIRA,801,FARO,8,,,,6/1/2025,80106
268,2,20901,101228,91,25914459,268-02-25914459,268-02-20901-25914459,,4,2600,37.094843,-8.166419,1,FACX01228,AA§OTEIAS P:91,,ALBUFEIRA E OLHOS DE AGUA,ALBUFEIRA,801,FARO,8,,,,6/1/2025,80106
268,2,20901,101228,92,25914460,268-02-25914460,268-02-20901-25914460,,4,2600,37.094843,-8.166419,120,FACX01228,AA§OTEIAS P:92,,ALBUFEIRA E OLHOS DE AGUA,ALBUFEIRA,801,FARO,8,,,,6/1/2025,80106
268,2,20901,101228,93,25914461,268-02-25914461,268-02-20901-25914461,,4,2600,37.094843,-8.166419,240,FACX01228,AA§OTEIAS P:93,,ALBUFEIRA E OLHOS DE AGUA,ALBUFEIRA,801,FARO,8,,,,6/1/2025,80106
268,2,20902,,12292,,268-02-20902-12292,268-02-20902-12292,,2,900,37.01602,-7.934332,0,FACX01229,JARDIM MAN:12292,,UNIAO DAS FREGUESIAS DE FARO (SE E SAO PEDRO),FARO,805,FARO,8,,,,6/1/2025,80508
268,2,20902,101229,181,25914805,268-02-25914805,268-02-20902-25914805,,4,1800,37.01602,-7.934332,1,FACX01229,JARDIM MAN:181,,UNIAO DAS FREGUESIAS DE FARO (SE E SAO PEDRO),FARO,805,FARO,8,,,,6/1/2025,80508
268,2,20902,101229,182,25914806,268-02-25914806,268-02-20902-25914806,,4,1800,37.01602,-7.934332,120,FACX01229,JARDIM MAN:182,,UNIAO DAS FREGUESIAS DE FARO (SE E SAO PEDRO),FARO,805,FARO,8,,,,6/1/2025,80508
268,2,20902,101229,183,25914807,268-02-25914807,268-02-20902-25914807,,4,1800,37.01602,-7.934332,240,FACX01229,JARDIM MAN:183,,UNIAO DAS FREGUESIAS DE FARO (SE E SAO PEDRO),FARO,805,FARO,8,,,,6/1/2025,80508
268,2,20902,501229,51,128314675,268-02-128314675,268-02-20902-128314675,,4,900,37.01602,-7.934332,1,FACX01229,JARDIM MAN:51,,UNIAO DAS FREGUESIAS DE FARO (SE E SAO PEDRO),FARO,805,FARO,8,,,,6/1/2025,80508
268,2,20902,501229,52,128314676,268-02-128314676,268-02-20902-128314676,,4,900,37.01602,-7.934332,120,FACX01229,JARDIM MAN:52,,UNIAO DAS FREGUESIAS DE FARO (SE E SAO PEDRO),FARO,805,FARO,8,,,,6/1/2025,80508
268,2,20902,501229,53,128314677,268-02-128314677,268-02-20902-128314677,,4,900,37.01602,-7.934332,240,FACX01229,JARDIM MAN:53,,UNIAO DAS FREGUESIAS DE FARO (SE E SAO PEDRO),FARO,805,FARO,8,,,,6/1/2025,80508
268,2,20902,101229,91,25914715,268-02-25914715,268-02-20902-25914715,,4,2600,37.01602,-7.934332,1,FACX01229,JARDIM MAN:91,,UNIAO DAS FREGUESIAS DE FARO (SE E SAO PEDRO),FARO,805,FARO,8,,,,6/1/2025,80508
268,2,20902,101229,92,25914716,268-02-25914716,268-02-20902-25914716,,4,2600,37.01602,-7.934332,120,FACX01229,JARDIM MAN:92,,UNIAO DAS FREGUESIAS DE FARO (SE E SAO PEDRO),FARO,805,FARO,8,,,,6/1/2025,80508
268,2,20902,101229,93,25914717,268-02-25914717,268-02-20902-25914717,,4,2600,37.01602,-7.934332,240,FACX01229,JARDIM MAN:93,,UNIAO DAS FREGUESIAS DE FARO (SE E SAO PEDRO),FARO,805,FARO,8,,,,6/1/2025,80508
268,2,20901,101230,181,25915061,268-02-25915061,268-02-20901-25915061,,4,1800,37.082445,-8.311001,1,FACX01230,GALA VDF-D:181,,GUIA,ALBUFEIRA,801,FARO,8,,,,6/1/2025,80102
