MCC;MNC;LAC_TAC;eNB_gNB;CI;ECI_NCI;CGI_ECGI_NCGI;PARAGON_ID;CELL_IDENTIFIER;TECNOLOGIA;BANDA;LATITUDE;LONGITUDE;AZIMUTE;NOME;MORADA;MORADA1;FREGUESIA;Concelho;Concelho_CD;Distrito;Distrito_CD;CP4;CP3;DESIGNACAO_POSTAL;DATA;DICOFRE;OPENING;RADIUS
268;02;11500;950014;197;243203781;268-02-243203781;268-02-11500-243203781;;5;;41.161323;-8.604147;30;METROU PORTO - MARQUES;PRACA MARQUES DE POMBAL ;;UNIAO DAS FREGUESIAS DE CEDOFEITA SANTO ILDEFONSO SE MIRAGAIA SAO NICOLAU E VITORIA;PORTO;1312;PORTO;13;;;;09/02/2026;131217;74;5000
268;02;11500;950014;198;243203782;268-02-243203782;268-02-11500-243203782;;5;;41.161323;-8.604147;35;METROU PORTO - MARQUES;PRACA MARQUES DE POMBAL ;;UNIAO DAS FREGUESIAS DE CEDOFEITA SANTO ILDEFONSO SE MIRAGAIA SAO NICOLAU E VITORIA;PORTO;1312;PORTO;13;;;;09/02/2026;131217;74;5000
268;02;21208;;50461;;268-02-21208-50461;268-02-21208-50461;;2;;38.714983;-9.136933;60;MARTIM MONIZ;PRACA MARTIM MONIZ NR.2B;;SANTA MARIA MAIOR;LISBOA;1106;LISBOA;11;;;;09/02/2026;110665;55;4101
268;02;21208;;50462;;268-02-21208-50462;268-02-21208-50462;;2;;38.714983;-9.136933;160;MARTIM MONIZ;PRACA MARTIM MONIZ NR.2B;;SANTA MARIA MAIOR;LISBOA;1106;LISBOA;11;;;;09/02/2026;110665;55;7504
268;02;21208;;50463;;268-02-21208-50463;268-02-21208-50463;;2;;38.714983;-9.136933;310;MARTIM MONIZ;PRACA MARTIM MONIZ NR.2B;;SANTA MARIA MAIOR;LISBOA;1106;LISBOA;11;;;;09/02/2026;110665;55;5046
268;02;21208;105046;32;26891808;268-02-26891808;268-02-21208-26891808;;5;;38.714983;-9.136933;160;MARTIM MONIZ;PRACA MARTIM MONIZ NR.2B;;SANTA MARIA MAIOR;LISBOA;1106;LISBOA;11;;;;09/02/2026;110665;72;2100
268;02;21208;105046;42;26891818;268-02-26891818;268-02-21208-26891818;;5;;38.714983;-9.136933;160;MARTIM MONIZ;PRACA MARTIM MONIZ NR.2B;;SANTA MARIA MAIOR;LISBOA;1106;LISBOA;11;;;;09/02/2026;110665;72;2100
268;02;21208;105046;51;26891827;268-02-26891827;268-02-21208-26891827;;4;;38.714983;-9.136933;60;MARTIM MONIZ;PRACA MARTIM MONIZ NR.2B;;SANTA MARIA MAIOR;LISBOA;1106;LISBOA;11;;;;09/02/2026;110665;55;500
268;02;21208;105046;52;26891828;268-02-26891828;268-02-21208-26891828;;4;;38.714983;-9.136933;160;MARTIM MONIZ;PRACA MARTIM MONIZ NR.2B;;SANTA MARIA MAIOR;LISBOA;1106;LISBOA;11;;;;09/02/2026;110665;55;500
268;02;21208;105046;53;26891829;268-02-26891829;268-02-21208-26891829;;4;;38.714983;-9.136933;310;MARTIM MONIZ;PRACA MARTIM MONIZ NR.2B;;SANTA MARIA MAIOR;LISBOA;1106;LISBOA;11;;;;09/02/2026;110665;55;500
268;02;21208;105046;91;26891867;268-02-26891867;268-02-21208-26891867;;4;;38.714983;-9.136933;60;MARTIM MONIZ;PRACA MARTIM MONIZ NR.2B;;SANTA MARIA MAIOR;LISBOA;1106;LISBOA;11;;;;09/02/2026;110665;56;551
268;02;21208;105046;92;26891868;268-02-26891868;268-02-21208-26891868;;4;;38.714983;-9.136933;160;MARTIM MONIZ;PRACA MARTIM MONIZ NR.2B;;SANTA MARIA MAIOR;LISBOA;1106;LISBOA;11;;;;09/02/2026;110665;56;500
268;02;21208;105046;93;26891869;268-02-26891869;268-02-21208-26891869;;4;;38.714983;-9.136933;310;MARTIM MONIZ;PRACA MARTIM MONIZ NR.2B;;SANTA MARIA MAIOR;LISBOA;1106;LISBOA;11;;;;09/02/2026;110665;56;500
268;02;21208;105046;111;26891887;268-02-26891887;268-02-21208-26891887;;5;;38.714983;-9.136933;60;MARTIM MONIZ;PRACA MARTIM MONIZ NR.2B;;SANTA MARIA MAIOR;LISBOA;1106;LISBOA;11;;;;09/02/2026;110665;66;376
268;02;21208;105046;112;26891888;268-02-26891888;268-02-21208-26891888;;5;;38.714983;-9.136933;160;MARTIM MONIZ;PRACA MARTIM MONIZ NR.2B;;SANTA MARIA MAIOR;LISBOA;1106;LISBOA;11;;;;09/02/2026;110665;66;343
268;02;21208;105046;113;26891889;268-02-26891889;268-02-21208-26891889;;5;;38.714983;-9.136933;310;MARTIM MONIZ;PRACA MARTIM MONIZ NR.2B;;SANTA MARIA MAIOR;LISBOA;1106;LISBOA;11;;;;09/02/2026;110665;66;365
268;02;21208;105046;181;26891957;268-02-26891957;268-02-21208-26891957;;4;;38.714983;-9.136933;60;MARTIM MONIZ;PRACA MARTIM MONIZ NR.2B;;SANTA MARIA MAIOR;LISBOA;1106;LISBOA;11;;;;09/02/2026;110665;68;500
268;02;21208;105046;182;26891958;268-02-26891958;268-02-21208-26891958;;4;;38.714983;-9.136933;160;MARTIM MONIZ;PRACA MARTIM MONIZ NR.2B;;SANTA MARIA MAIOR;LISBOA;1106;LISBOA;11;;;;09/02/2026;110665;68;500
268;02;21208;105046;183;26891959;268-02-26891959;268-02-21208-26891959;;4;;38.714983;-9.136933;310;MARTIM MONIZ;PRACA MARTIM MONIZ NR.2B;;SANTA MARIA MAIOR;LISBOA;1106;LISBOA;11;;;;09/02/2026;110665;68;500
268;02;11503;;40541;;268-02-11503-40541;268-02-11503-40541;;2;;41.049193;-8.653347;5;AGUDA_CP_014U3;PRACA NOSSA SENHORA DE NAZARE;;ARCOZELO;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131701;55;13541
268;02;11503;;40542;;268-02-11503-40542;268-02-11503-40542;;2;;41.049193;-8.653347;85;AGUDA_CP_014U3;PRACA NOSSA SENHORA DE NAZARE;;ARCOZELO;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131701;55;11813
268;02;11503;;40543;;268-02-11503-40543;268-02-11503-40543;;2;;41.049193;-8.653347;155;AGUDA_CP_014U3;PRACA NOSSA SENHORA DE NAZARE;;ARCOZELO;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131701;55;13708
268;02;11503;104054;31;26637855;268-02-26637855;268-02-11503-26637855;;5;;41.049193;-8.653347;5;AGUDA_CP_014U3;PRACA NOSSA SENHORA DE NAZARE;;ARCOZELO;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131701;72;13541
268;02;11503;104054;41;26637865;268-02-26637865;268-02-11503-26637865;;5;;41.049193;-8.653347;5;AGUDA_CP_014U3;PRACA NOSSA SENHORA DE NAZARE;;ARCOZELO;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131701;72;13541
268;02;11503;104054;51;26637875;268-02-26637875;268-02-11503-26637875;;4;;41.049193;-8.653347;5;AGUDA_CP_014U3;PRACA NOSSA SENHORA DE NAZARE;;ARCOZELO;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131701;55;1938
268;02;11503;104054;52;26637876;268-02-26637876;268-02-11503-26637876;;4;;41.049193;-8.653347;85;AGUDA_CP_014U3;PRACA NOSSA SENHORA DE NAZARE;;ARCOZELO;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131701;55;1328
268;02;11503;104054;53;26637877;268-02-26637877;268-02-11503-26637877;;4;;41.049193;-8.653347;155;AGUDA_CP_014U3;PRACA NOSSA SENHORA DE NAZARE;;ARCOZELO;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131701;55;2333
268;02;11503;104054;91;26637915;268-02-26637915;268-02-11503-26637915;;4;;41.049193;-8.653347;5;AGUDA_CP_014U3;PRACA NOSSA SENHORA DE NAZARE;;ARCOZELO;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131701;56;1289
268;02;11503;104054;92;26637916;268-02-26637916;268-02-11503-26637916;;4;;41.049193;-8.653347;85;AGUDA_CP_014U3;PRACA NOSSA SENHORA DE NAZARE;;ARCOZELO;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131701;56;500
268;02;11503;104054;93;26637917;268-02-26637917;268-02-11503-26637917;;4;;41.049193;-8.653347;155;AGUDA_CP_014U3;PRACA NOSSA SENHORA DE NAZARE;;ARCOZELO;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131701;56;500
268;02;11503;104054;111;26637935;268-02-26637935;268-02-11503-26637935;;5;;41.049193;-8.653347;5;AGUDA_CP_014U3;PRACA NOSSA SENHORA DE NAZARE;;ARCOZELO;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131701;66;1654
268;02;11503;104054;112;26637936;268-02-26637936;268-02-11503-26637936;;5;;41.049193;-8.653347;85;AGUDA_CP_014U3;PRACA NOSSA SENHORA DE NAZARE;;ARCOZELO;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131701;66;1071
268;02;11503;104054;113;26637937;268-02-26637937;268-02-11503-26637937;;5;;41.049193;-8.653347;155;AGUDA_CP_014U3;PRACA NOSSA SENHORA DE NAZARE;;ARCOZELO;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131701;66;2653
268;02;11503;104054;181;26638005;268-02-26638005;268-02-11503-26638005;;4;;41.049193;-8.653347;5;AGUDA_CP_014U3;PRACA NOSSA SENHORA DE NAZARE;;ARCOZELO;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131701;68;1767
268;02;11503;104054;182;26638006;268-02-26638006;268-02-11503-26638006;;4;;41.049193;-8.653347;85;AGUDA_CP_014U3;PRACA NOSSA SENHORA DE NAZARE;;ARCOZELO;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131701;68;1279
268;02;11503;104054;183;26638007;268-02-26638007;268-02-11503-26638007;;4;;41.049193;-8.653347;155;AGUDA_CP_014U3;PRACA NOSSA SENHORA DE NAZARE;;ARCOZELO;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131701;68;2073
268;02;20900;;11481;;268-02-20900-11481;268-02-20900-11481;;2;;37.093759;-8.679088;10;LAGOS_TORRALTA_104S3;PRACA PODER LOCAL NR.4;;SAO GONCALO DE LAGOS;LAGOS;0807;FARO;08;;;;09/02/2026;080708;55;7082
268;02;20900;;11482;;268-02-20900-11482;268-02-20900-11482;;2;;37.093759;-8.679088;120;LAGOS_TORRALTA_104S3;PRACA PODER LOCAL NR.4;;SAO GONCALO DE LAGOS;LAGOS;0807;FARO;08;;;;09/02/2026;080708;55;14000
268;02;20900;;11483;;268-02-20900-11483;268-02-20900-11483;;2;;37.093759;-8.679088;220;LAGOS_TORRALTA_104S3;PRACA PODER LOCAL NR.4;;SAO GONCALO DE LAGOS;LAGOS;0807;FARO;08;;;;09/02/2026;080708;55;12578
268;02;20900;101148;32;25893920;268-02-25893920;268-02-20900-25893920;;5;;37.093759;-8.679088;120;LAGOS_TORRALTA_104S3;PRACA PODER LOCAL NR.4;;SAO GONCALO DE LAGOS;LAGOS;0807;FARO;08;;;;09/02/2026;080708;72;2100
268;02;20900;101148;42;25893930;268-02-25893930;268-02-20900-25893930;;5;;37.093759;-8.679088;120;LAGOS_TORRALTA_104S3;PRACA PODER LOCAL NR.4;;SAO GONCALO DE LAGOS;LAGOS;0807;FARO;08;;;;09/02/2026;080708;72;2100
268;02;20900;101148;51;25893939;268-02-25893939;268-02-20900-25893939;;4;;37.093759;-8.679088;10;LAGOS_TORRALTA_104S3;PRACA PODER LOCAL NR.4;;SAO GONCALO DE LAGOS;LAGOS;0807;FARO;08;;;;09/02/2026;080708;55;2553
268;02;20900;101148;52;25893940;268-02-25893940;268-02-20900-25893940;;4;;37.093759;-8.679088;120;LAGOS_TORRALTA_104S3;PRACA PODER LOCAL NR.4;;SAO GONCALO DE LAGOS;LAGOS;0807;FARO;08;;;;09/02/2026;080708;55;4258
268;02;20900;101148;53;25893941;268-02-25893941;268-02-20900-25893941;;4;;37.093759;-8.679088;220;LAGOS_TORRALTA_104S3;PRACA PODER LOCAL NR.4;;SAO GONCALO DE LAGOS;LAGOS;0807;FARO;08;;;;09/02/2026;080708;55;4839
268;02;20900;101148;91;25893979;268-02-25893979;268-02-20900-25893979;;4;;37.093759;-8.679088;10;LAGOS_TORRALTA_104S3;PRACA PODER LOCAL NR.4;;SAO GONCALO DE LAGOS;LAGOS;0807;FARO;08;;;;09/02/2026;080708;56;629
268;02;20900;101148;92;25893980;268-02-25893980;268-02-20900-25893980;;4;;37.093759;-8.679088;120;LAGOS_TORRALTA_104S3;PRACA PODER LOCAL NR.4;;SAO GONCALO DE LAGOS;LAGOS;0807;FARO;08;;;;09/02/2026;080708;56;1632
268;02;20900;101148;93;25893981;268-02-25893981;268-02-20900-25893981;;4;;37.093759;-8.679088;220;LAGOS_TORRALTA_104S3;PRACA PODER LOCAL NR.4;;SAO GONCALO DE LAGOS;LAGOS;0807;FARO;08;;;;09/02/2026;080708;56;568
268;02;20900;101148;111;25893999;268-02-25893999;268-02-20900-25893999;;5;;37.093759;-8.679088;10;LAGOS_TORRALTA_104S3;PRACA PODER LOCAL NR.4;;SAO GONCALO DE LAGOS;LAGOS;0807;FARO;08;;;;09/02/2026;080708;66;2070
268;02;20900;101148;112;25894000;268-02-25894000;268-02-20900-25894000;;5;;37.093759;-8.679088;120;LAGOS_TORRALTA_104S3;PRACA PODER LOCAL NR.4;;SAO GONCALO DE LAGOS;LAGOS;0807;FARO;08;;;;09/02/2026;080708;66;3866
268;02;20900;101148;113;25894001;268-02-25894001;268-02-20900-25894001;;5;;37.093759;-8.679088;220;LAGOS_TORRALTA_104S3;PRACA PODER LOCAL NR.4;;SAO GONCALO DE LAGOS;LAGOS;0807;FARO;08;;;;09/02/2026;080708;66;3538
268;02;20900;101148;181;25894069;268-02-25894069;268-02-20900-25894069;;4;;37.093759;-8.679088;10;LAGOS_TORRALTA_104S3;PRACA PODER LOCAL NR.4;;SAO GONCALO DE LAGOS;LAGOS;0807;FARO;08;;;;09/02/2026;080708;68;2906
268;02;20900;101148;182;25894070;268-02-25894070;268-02-20900-25894070;;4;;37.093759;-8.679088;120;LAGOS_TORRALTA_104S3;PRACA PODER LOCAL NR.4;;SAO GONCALO DE LAGOS;LAGOS;0807;FARO;08;;;;09/02/2026;080708;68;3389
268;02;20900;101148;183;25894071;268-02-25894071;268-02-20900-25894071;;4;;37.093759;-8.679088;220;LAGOS_TORRALTA_104S3;PRACA PODER LOCAL NR.4;;SAO GONCALO DE LAGOS;LAGOS;0807;FARO;08;;;;09/02/2026;080708;68;6215
268;02;21700;;32211;;268-02-21700-32211;268-02-21700-32211;;2;;38.675992;-9.173971;170;PORTAGENS 25 ABRIL;PRACA PORTAGEM ;;UNIAO DAS FREGUESIAS DE ALMADA COVA DA PIEDADE PRAGAL E CACILHAS;ALMADA;1503;SETUBAL;15;;;;09/02/2026;150312;55;3421
268;02;21700;;32212;;268-02-21700-32212;268-02-21700-32212;;2;;38.675992;-9.173971;350;PORTAGENS 25 ABRIL;PRACA PORTAGEM ;;UNIAO DAS FREGUESIAS DE ALMADA COVA DA PIEDADE PRAGAL E CACILHAS;ALMADA;1503;SETUBAL;15;;;;09/02/2026;150312;55;6607
268;02;21700;103221;51;26424627;268-02-26424627;268-02-21700-26424627;;4;;38.675992;-9.173971;170;PORTAGENS 25 ABRIL;PRACA PORTAGEM ;;UNIAO DAS FREGUESIAS DE ALMADA COVA DA PIEDADE PRAGAL E CACILHAS;ALMADA;1503;SETUBAL;15;;;;09/02/2026;150312;55;500
268;02;21700;103221;52;26424628;268-02-26424628;268-02-21700-26424628;;4;;38.675992;-9.173971;350;PORTAGENS 25 ABRIL;PRACA PORTAGEM ;;UNIAO DAS FREGUESIAS DE ALMADA COVA DA PIEDADE PRAGAL E CACILHAS;ALMADA;1503;SETUBAL;15;;;;09/02/2026;150312;55;500
268;02;21700;103221;91;26424667;268-02-26424667;268-02-21700-26424667;;4;;38.675992;-9.173971;170;PORTAGENS 25 ABRIL;PRACA PORTAGEM ;;UNIAO DAS FREGUESIAS DE ALMADA COVA DA PIEDADE PRAGAL E CACILHAS;ALMADA;1503;SETUBAL;15;;;;09/02/2026;150312;56;500
268;02;21700;103221;92;26424668;268-02-26424668;268-02-21700-26424668;;4;;38.675992;-9.173971;350;PORTAGENS 25 ABRIL;PRACA PORTAGEM ;;UNIAO DAS FREGUESIAS DE ALMADA COVA DA PIEDADE PRAGAL E CACILHAS;ALMADA;1503;SETUBAL;15;;;;09/02/2026;150312;56;500
268;02;21700;103221;111;26424687;268-02-26424687;268-02-21700-26424687;;5;;38.675992;-9.173971;170;PORTAGENS 25 ABRIL;PRACA PORTAGEM ;;UNIAO DAS FREGUESIAS DE ALMADA COVA DA PIEDADE PRAGAL E CACILHAS;ALMADA;1503;SETUBAL;15;;;;09/02/2026;150312;66;367
268;02;21700;103221;112;26424688;268-02-26424688;268-02-21700-26424688;;5;;38.675992;-9.173971;350;PORTAGENS 25 ABRIL;PRACA PORTAGEM ;;UNIAO DAS FREGUESIAS DE ALMADA COVA DA PIEDADE PRAGAL E CACILHAS;ALMADA;1503;SETUBAL;15;;;;09/02/2026;150312;66;468
268;02;21700;103221;181;26424757;268-02-26424757;268-02-21700-26424757;;4;;38.675992;-9.173971;170;PORTAGENS 25 ABRIL;PRACA PORTAGEM ;;UNIAO DAS FREGUESIAS DE ALMADA COVA DA PIEDADE PRAGAL E CACILHAS;ALMADA;1503;SETUBAL;15;;;;09/02/2026;150312;68;500
268;02;21700;103221;182;26424758;268-02-26424758;268-02-21700-26424758;;4;;38.675992;-9.173971;350;PORTAGENS 25 ABRIL;PRACA PORTAGEM ;;UNIAO DAS FREGUESIAS DE ALMADA COVA DA PIEDADE PRAGAL E CACILHAS;ALMADA;1503;SETUBAL;15;;;;09/02/2026;150312;68;500
268;02;11001;;45041;;268-02-11001-45041;268-02-11001-45041;;2;;41.0821;-7.1379;75;V N FOZ COA CENTRO;PRACA REPUBLICA NR.44_SITE;;VILA NOVA DE FOZ COA;VILA NOVA DE FOZ COA;0914;GUARDA;09;;;;09/02/2026;091419;63;9185
268;02;11001;;45042;;268-02-11001-45042;268-02-11001-45042;;2;;41.0821;-7.1379;225;V N FOZ COA CENTRO;PRACA REPUBLICA NR.44_SITE;;VILA NOVA DE FOZ COA;VILA NOVA DE FOZ COA;0914;GUARDA;09;;;;09/02/2026;091419;63;10250
268;02;11001;;45043;;268-02-11001-45043;268-02-11001-45043;;2;;41.0821;-7.1379;315;V N FOZ COA CENTRO;PRACA REPUBLICA NR.44_SITE;;VILA NOVA DE FOZ COA;VILA NOVA DE FOZ COA;0914;GUARDA;09;;;;09/02/2026;091419;63;11326
268;02;11001;104504;51;26753075;268-02-26753075;268-02-11001-26753075;;4;;41.0821;-7.1379;75;V N FOZ COA CENTRO;PRACA REPUBLICA NR.44_SITE;;VILA NOVA DE FOZ COA;VILA NOVA DE FOZ COA;0914;GUARDA;09;;;;09/02/2026;091419;63;4148
268;02;11001;104504;52;26753076;268-02-26753076;268-02-11001-26753076;;4;;41.0821;-7.1379;225;V N FOZ COA CENTRO;PRACA REPUBLICA NR.44_SITE;;VILA NOVA DE FOZ COA;VILA NOVA DE FOZ COA;0914;GUARDA;09;;;;09/02/2026;091419;63;3967
268;02;11001;104504;53;26753077;268-02-26753077;268-02-11001-26753077;;4;;41.0821;-7.1379;315;V N FOZ COA CENTRO;PRACA REPUBLICA NR.44_SITE;;VILA NOVA DE FOZ COA;VILA NOVA DE FOZ COA;0914;GUARDA;09;;;;09/02/2026;091419;63;4519
268;02;11001;104504;181;26753205;268-02-26753205;268-02-11001-26753205;;4;;41.0821;-7.1379;75;V N FOZ COA CENTRO;PRACA REPUBLICA NR.44_SITE;;VILA NOVA DE FOZ COA;VILA NOVA DE FOZ COA;0914;GUARDA;09;;;;09/02/2026;091419;65;3592
268;02;11001;104504;182;26753206;268-02-26753206;268-02-11001-26753206;;4;;41.0821;-7.1379;225;V N FOZ COA CENTRO;PRACA REPUBLICA NR.44_SITE;;VILA NOVA DE FOZ COA;VILA NOVA DE FOZ COA;0914;GUARDA;09;;;;09/02/2026;091419;65;3014
268;02;11001;104504;183;26753207;268-02-26753207;268-02-11001-26753207;;4;;41.0821;-7.1379;315;V N FOZ COA CENTRO;PRACA REPUBLICA NR.44_SITE;;VILA NOVA DE FOZ COA;VILA NOVA DE FOZ COA;0914;GUARDA;09;;;;09/02/2026;091419;65;3653
268;02;21201;102229;181;26170805;268-02-26170805;268-02-21201-26170805;;4;;38.811877;-9.159537;10;PONTE FRIELAS;PRACA SIMAO DA VEIGA JUNIOR NR.1;;UNIAO DAS FREGUESIAS DE SANTO ANTONIO DOS CAVALEIROS E FRIELAS;LOURES;1107;LISBOA;11;;;;09/02/2026;110730;80;4771
268;02;21201;102229;182;26170806;268-02-26170806;268-02-21201-26170806;;4;;38.811877;-9.159537;130;PONTE FRIELAS;PRACA SIMAO DA VEIGA JUNIOR NR.1;;UNIAO DAS FREGUESIAS DE SANTO ANTONIO DOS CAVALEIROS E FRIELAS;LOURES;1107;LISBOA;11;;;;09/02/2026;110730;80;1890
268;02;21201;102229;183;26170807;268-02-26170807;268-02-21201-26170807;;4;;38.811877;-9.159537;250;PONTE FRIELAS;PRACA SIMAO DA VEIGA JUNIOR NR.1;;UNIAO DAS FREGUESIAS DE SANTO ANTONIO DOS CAVALEIROS E FRIELAS;LOURES;1107;LISBOA;11;;;;09/02/2026;110730;80;4010
268;02;21701;;32541;;268-02-21701-32541;268-02-21701-32541;;2;;38.624031;-9.123671;60;AMORA_092S4;PRACETA 25 DE ABRIL;;AMORA;SEIXAL;1510;SETUBAL;15;;;;09/02/2026;151002;55;20000
268;02;21701;;32542;;268-02-21701-32542;268-02-21701-32542;;2;;38.624031;-9.123671;180;AMORA_092S4;PRACETA 25 DE ABRIL;;AMORA;SEIXAL;1510;SETUBAL;15;;;;09/02/2026;151002;55;20000
268;02;21701;;32543;;268-02-21701-32543;268-02-21701-32543;;2;;38.624031;-9.123671;300;AMORA_092S4;PRACETA 25 DE ABRIL;;AMORA;SEIXAL;1510;SETUBAL;15;;;;09/02/2026;151002;55;20000
268;02;21701;103254;51;26433075;268-02-26433075;268-02-21701-26433075;;4;;38.624031;-9.123671;60;AMORA_092S4;PRACETA 25 DE ABRIL;;AMORA;SEIXAL;1510;SETUBAL;15;;;;09/02/2026;151002;55;14000
268;02;21701;103254;52;26433076;268-02-26433076;268-02-21701-26433076;;4;;38.624031;-9.123671;180;AMORA_092S4;PRACETA 25 DE ABRIL;;AMORA;SEIXAL;1510;SETUBAL;15;;;;09/02/2026;151002;55;14000
268;02;21701;103254;53;26433077;268-02-26433077;268-02-21701-26433077;;4;;38.624031;-9.123671;300;AMORA_092S4;PRACETA 25 DE ABRIL;;AMORA;SEIXAL;1510;SETUBAL;15;;;;09/02/2026;151002;55;14000
268;02;21701;103254;91;26433115;268-02-26433115;268-02-21701-26433115;;4;;38.624031;-9.123671;60;AMORA_092S4;PRACETA 25 DE ABRIL;;AMORA;SEIXAL;1510;SETUBAL;15;;;;09/02/2026;151002;56;14000
268;02;21701;103254;92;26433116;268-02-26433116;268-02-21701-26433116;;4;;38.624031;-9.123671;180;AMORA_092S4;PRACETA 25 DE ABRIL;;AMORA;SEIXAL;1510;SETUBAL;15;;;;09/02/2026;151002;56;14000
268;02;21701;103254;93;26433117;268-02-26433117;268-02-21701-26433117;;4;;38.624031;-9.123671;300;AMORA_092S4;PRACETA 25 DE ABRIL;;AMORA;SEIXAL;1510;SETUBAL;15;;;;09/02/2026;151002;56;14000
268;02;21701;103254;111;26433135;268-02-26433135;268-02-21701-26433135;;5;;38.624031;-9.123671;60;AMORA_092S4;PRACETA 25 DE ABRIL;;AMORA;SEIXAL;1510;SETUBAL;15;;;;09/02/2026;151002;66;2400
268;02;21701;103254;112;26433136;268-02-26433136;268-02-21701-26433136;;5;;38.624031;-9.123671;180;AMORA_092S4;PRACETA 25 DE ABRIL;;AMORA;SEIXAL;1510;SETUBAL;15;;;;09/02/2026;151002;66;2400
268;02;21701;103254;113;26433137;268-02-26433137;268-02-21701-26433137;;5;;38.624031;-9.123671;300;AMORA_092S4;PRACETA 25 DE ABRIL;;AMORA;SEIXAL;1510;SETUBAL;15;;;;09/02/2026;151002;66;2400
268;02;21701;103254;181;26433205;268-02-26433205;268-02-21701-26433205;;4;;38.624031;-9.123671;60;AMORA_092S4;PRACETA 25 DE ABRIL;;AMORA;SEIXAL;1510;SETUBAL;15;;;;09/02/2026;151002;68;14000
268;02;21701;103254;182;26433206;268-02-26433206;268-02-21701-26433206;;4;;38.624031;-9.123671;180;AMORA_092S4;PRACETA 25 DE ABRIL;;AMORA;SEIXAL;1510;SETUBAL;15;;;;09/02/2026;151002;68;14000
268;02;21701;103254;183;26433207;268-02-26433207;268-02-21701-26433207;;4;;38.624031;-9.123671;300;AMORA_092S4;PRACETA 25 DE ABRIL;;AMORA;SEIXAL;1510;SETUBAL;15;;;;09/02/2026;151002;68;14000
268;02;10401;;5491;;268-02-10401-5491;268-02-10401-5491;;2;;41.568025;-8.386305;10;GUALTAR_034N2;PRACETA AMANDIO FERREIRA PINTO NR.6;;GUALTAR;BRAGA;0303;BRAGA;03;;;;09/02/2026;030319;55;4903
268;02;10401;;5492;;268-02-10401-5492;268-02-10401-5492;;2;;41.568025;-8.386305;120;GUALTAR_034N2;PRACETA AMANDIO FERREIRA PINTO NR.6;;GUALTAR;BRAGA;0303;BRAGA;03;;;;09/02/2026;030319;55;7368
268;02;10401;;5493;;268-02-10401-5493;268-02-10401-5493;;2;;41.568025;-8.386305;240;GUALTAR_034N2;PRACETA AMANDIO FERREIRA PINTO NR.6;;GUALTAR;BRAGA;0303;BRAGA;03;;;;09/02/2026;030319;55;9818
268;02;10401;100549;32;25740576;268-02-25740576;268-02-10401-25740576;;5;;41.568025;-8.386305;120;GUALTAR_034N2;PRACETA AMANDIO FERREIRA PINTO NR.6;;GUALTAR;BRAGA;0303;BRAGA;03;;;;09/02/2026;030319;72;7368
268;02;10401;100549;42;25740586;268-02-25740586;268-02-10401-25740586;;5;;41.568025;-8.386305;120;GUALTAR_034N2;PRACETA AMANDIO FERREIRA PINTO NR.6;;GUALTAR;BRAGA;0303;BRAGA;03;;;;09/02/2026;030319;72;7368
268;02;10401;100549;51;25740595;268-02-25740595;268-02-10401-25740595;;4;;41.568025;-8.386305;10;GUALTAR_034N2;PRACETA AMANDIO FERREIRA PINTO NR.6;;GUALTAR;BRAGA;0303;BRAGA;03;;;;09/02/2026;030319;55;4394
268;02;10401;100549;52;25740596;268-02-25740596;268-02-10401-25740596;;4;;41.568025;-8.386305;120;GUALTAR_034N2;PRACETA AMANDIO FERREIRA PINTO NR.6;;GUALTAR;BRAGA;0303;BRAGA;03;;;;09/02/2026;030319;55;2864
268;02;10401;100549;53;25740597;268-02-25740597;268-02-10401-25740597;;4;;41.568025;-8.386305;240;GUALTAR_034N2;PRACETA AMANDIO FERREIRA PINTO NR.6;;GUALTAR;BRAGA;0303;BRAGA;03;;;;09/02/2026;030319;55;857
268;02;10401;100549;91;25740635;268-02-25740635;268-02-10401-25740635;;4;;41.568025;-8.386305;10;GUALTAR_034N2;PRACETA AMANDIO FERREIRA PINTO NR.6;;GUALTAR;BRAGA;0303;BRAGA;03;;;;09/02/2026;030319;56;1229
